"player1_id","player2_id","player1_ioc","player2_ioc","player1_age","player2_age","player1_ht","player2_ht","player1_hand","player2_hand","player1_ace","player2_ace","player1_df","player2_df","player1_svpt","player2_svpt","player1_1stin","player2_1stin","player1_1stwon","player2_1stwon","player1_2ndwon","player2_2ndwon","player1_bpsaved","player2_bpsaved","player1_bpfaced","player2_bpfaced","player1_svgms","player2_svgms","player1_rank","player2_rank","player1_rank_pts","player2_rank_pts","tourney_name","date","best_of","minutes","surface_Carpet","surface_Clay","surface_Grass","surface_Hard","diff_age","diff_ht","diff_rank","diff_rank_pts","diff_ace","diff_df","diff_svpt","diff_1stin","diff_1stwon","diff_2ndwon","diff_bpsaved","diff_bpfaced","diff_svgms","player1_1st_serve_pct","player2_1st_serve_pct","player1_1st_won_pct","player2_1st_won_pct","player1_bp_save_pct","player2_bp_save_pct","player1_total_points_won_pct","player2_total_points_won_pct","diff_1st_serve_pct","diff_1st_won_pct","diff_bp_save_pct","diff_total_points_won_pct","y"
102446,102795,"UKR","USA",25.7,23.9,193,185,"R","R",5,4,5,4,108,104,69,67,46,45,18,12,7,4,12,10,15,16,21,720,1191,15,"St. Poelten",20000522,3,122,0,1,0,0,1.8,8,699,1176,1,1,4,2,1,6,3,2,-1,0.638888888888889,0.644230769230769,0.666666666666667,0.671641791044776,0.583333333333333,0.4,0.592592592592593,0.548076923076923,-0.00534188034188043,-0.00497512437810954,0.183333333333333,0.0445156695156694,1
102834,103294,"USA","BEL",23.7,21.4,178,170,"R","R",1,2,4,5,94,102,53,66,27,41,19,13,10,9,16,14,11,12,79,93,529,445,"St. Poelten",20000522,3,112,0,1,0,0,2.3,8,14,84,-1,-1,-8,-13,-14,6,1,2,-1,0.563829787234043,0.647058823529412,0.509433962264151,0.621212121212121,0.625,0.642857142857143,0.48936170212766,0.529411764705882,-0.0832290362953693,-0.11177815894797,-0.0178571428571429,-0.0400500625782228,0
102998,103344,"USA","CRO",22.9,21.1,190,193,"R","R",6,8,1,2,51,65,33,25,26,18,10,16,0,6,1,10,10,9,67,85,621,488,"St. Poelten",20000522,3,76,0,1,0,0,1.8,-3,18,133,-2,-1,-14,8,8,-6,-6,-9,1,0.647058823529412,0.384615384615385,0.787878787878788,0.72,0,0.6,0.705882352941177,0.523076923076923,0.262443438914027,0.0678787878787879,-0.6,0.182805429864253,1
102318,102950,"ROU","ESP",26.3,23.2,183,180,"R","R",1,0,3,5,70,83,57,56,34,32,6,12,3,4,6,9,11,11,43,30,813,956,"St. Poelten",20000522,3,91,0,1,0,0,3.1,3,-13,-143,1,-2,-13,1,2,-6,-1,-3,0,0.814285714285714,0.674698795180723,0.596491228070175,0.571428571428571,0.5,0.444444444444444,0.571428571428571,0.530120481927711,0.139586919104991,0.025062656641604,0.0555555555555556,0.0413080895008605,1
102854,102024,"NED","ARG",23.7,28.2,193,188,"R","R",3,0,4,0,64,61,33,32,25,17,15,17,1,2,3,6,10,9,39,92,841,453,"St. Poelten",20000522,3,88,0,1,0,0,-4.5,5,53,388,3,4,3,1,8,-2,-1,-3,1,0.515625,0.524590163934426,0.757575757575758,0.53125,0.333333333333333,0.333333333333333,0.625,0.557377049180328,-0.00896516393442626,0.226325757575758,0,0.0676229508196722,1
102548,102533,"CRC","GER",25.2,25.2,175,190,"R","R",1,4,1,5,56,70,36,39,25,25,11,12,3,3,4,7,9,9,77,109,541,372,"St. Poelten",20000522,3,59,0,1,0,0,0,-15,32,169,-3,-4,-14,-3,0,-1,0,-3,0,0.642857142857143,0.557142857142857,0.694444444444444,0.641025641025641,0.75,0.428571428571429,0.642857142857143,0.528571428571429,0.0857142857142857,0.0534188034188033,0.321428571428571,0.114285714285714,1
103182,101806,"AUT","GER",22,29.6,178,196,"R","R",2,11,1,3,95,101,64,58,42,38,22,26,2,0,5,3,15,14,115,381,356,66,"St. Poelten",20000522,3,111,0,1,0,0,-7.6,-18,266,290,-9,-2,-6,6,4,-4,2,2,1,0.673684210526316,0.574257425742574,0.65625,0.655172413793103,0.4,0,0.673684210526316,0.633663366336634,0.0994267847837416,0.00107758620689657,0.4,0.0400208441896821,1
102905,102104,"AUT","NOR",23.3,27.7,175,188,"L","R",0,0,5,3,60,53,28,27,20,17,15,8,4,5,7,10,10,9,31,87,941,474,"St. Poelten",20000522,3,70,0,1,0,0,-4.4,-13,56,467,0,2,7,1,3,7,-1,-3,1,0.466666666666667,0.509433962264151,0.714285714285714,0.62962962962963,0.571428571428571,0.5,0.583333333333333,0.471698113207547,-0.0427672955974843,0.0846560846560847,0.0714285714285714,0.111635220125786,1
102776,103781,"AUS","AUT",24,19,180,183,"R","L",6,0,4,3,84,67,38,36,29,22,20,15,5,1,8,5,11,11,52,437,762,56,"St. Poelten",20000522,3,82,0,1,0,0,5,-3,385,706,6,1,17,2,7,5,4,3,0,0.452380952380952,0.537313432835821,0.763157894736842,0.611111111111111,0.625,0.2,0.583333333333333,0.552238805970149,-0.0849324804548685,0.152046783625731,0.425,0.0310945273631841,1
101969,102567,"BUL","SUI",28.6,25.1,185,183,"R","R",7,1,4,4,79,76,48,43,32,27,15,15,6,4,10,10,13,14,105,75,382,569,"St. Poelten",20000522,3,104,0,1,0,0,3.5,2,-30,-187,6,0,3,5,5,0,2,0,-1,0.607594936708861,0.56578947368421,0.666666666666667,0.627906976744186,0.6,0.4,0.59493670886076,0.552631578947368,0.0418054630246503,0.0387596899224806,0.2,0.042305129913391,1
101843,102238,"ESP","ESP",29.3,26.8,188,173,"R","R",2,0,0,7,72,85,47,56,37,30,5,13,8,4,13,10,13,13,213,82,159,494,"St. Poelten",20000522,3,92,0,1,0,0,2.5,15,-131,-335,2,-7,-13,-9,7,-8,4,3,0,0.652777777777778,0.658823529411765,0.787234042553192,0.535714285714286,0.615384615384615,0.4,0.583333333333333,0.505882352941176,-0.00604575163398691,0.251519756838906,0.215384615384615,0.0774509803921569,1
